id,title,overview,soup,genres_list,keywords_list,cast_list,director,vote_average,vote_count,popularity,release_year,budget,revenue,mood,runtime
12096,The Pink Panther,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.","ActionComedyCrimeMysteryFamily robberyinvestigationinspectorkillerclouseaupinkpanthermurderhunt SteveMartinKevinKlineJeanRenoBeyoncéKnowlesEmilyMortimer ShawnLevy When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.","['Action', 'Comedy', 'Crime', 'Mystery', 'Family']","['robbery', 'investigation', 'inspector', 'killer', 'clouseau', 'pink panther', 'murder hunt']","['Steve Martin', 'Kevin Kline', 'Jean Reno', 'Beyoncé Knowles', 'Emily Mortimer']",Shawn Levy,5.6,550,25.450534,2006,0,0,Epic,93.0
10200,The Day the Earth Stood Still,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.","DramaScienceFictionThriller extraterrestrialtechnologyspacecraftultimatumevacuationpanicgovernmentremakeufoalienendoftheworld KeanuReevesJenniferConnellyKathyBatesJadenSmithJohnCleese ScottDerrickson A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.","['Drama', 'Science Fiction', 'Thriller']","['extraterrestrial technology', 'spacecraft', 'ultimatum', 'evacuation', 'panic', 'government', 'remake', 'ufo', 'alien', 'end of the world', 'giant robot', 'tank', 'social commentary', 'power outage', 'interrogation', 'environmentalism', 'threat', 'alien contact', 'central park', 'messenger', 'nanobots', 'disintegration']","['Keanu Reeves', 'Jennifer Connelly', 'Kathy Bates', 'Jaden Smith', 'John Cleese']",Scott Derrickson,5.2,1043,41.890722,2008,80000000,233093859,Emotional,104.0
8834,Conspiracy Theory,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.","ActionDramaMysteryThriller newyorkciahelicopterassassinsecretobsessiontaxidriverfbiparanoiawheelchair MelGibsonJuliaRobertsPatrickStewartCylkCozartSteveKahan RichardDonner A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.","['Action', 'Drama', 'Mystery', 'Thriller']","['new york', 'cia', 'helicopter', 'assassin', 'secret', 'obsession', 'taxi driver', 'fbi', 'paranoia', 'wheelchair', 'chase', 'theory', 'politics', 'government', 'control', 'cover-up', 'murder', 'suspense', 'conspiracy', 'torture', 'flashback', 'target', 'geronimo', 'newsletter']","['Mel Gibson', 'Julia Roberts', 'Patrick Stewart', 'Cylk Cozart', 'Steve Kahan']",Richard Donner,6.5,431,22.179658,1997,75000000,136982834,Epic,135.0
228150,Fury,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.","WarDramaAction worldwariinaziswarnazigermanypanzertank BradPittShiaLaBeoufLoganLermanMichaelPeñaJonBernthal DavidAyer Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.","['War', 'Drama', 'Action']","['world war ii', 'nazis', 'war', 'nazi germany', 'panzer', 'tank']","['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña', 'Jon Bernthal']",David Ayer,7.4,3946,139.575085,2014,68000000,211817906,Epic,135.0
6068,Six Days Seven Nights,"When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.","ActionAdventureComedyRomance overlevenfamilyguy HarrisonFordAnneHecheDavidSchwimmerJacquelineObradorsTemueraMorrison IvanReitman When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.","['Action', 'Adventure', 'Comedy', 'Romance']","['overleven', 'family guy']","['Harrison Ford', 'Anne Heche', 'David Schwimmer', 'Jacqueline Obradors', 'Temuera Morrison']",Ivan Reitman,5.6,332,18.264635,1998,70000000,164000000,Epic,98.0
41515,Yogi Bear,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.","ComedyFamilyAnimationAdventure picnicsandwichbear3dyogi DanAykroydJustinTimberlakeAnnaFarisTomCavanaghChristineTaylor EricBrevig Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.","['Comedy', 'Family', 'Animation', 'Adventure']","['picnic', 'sandwich', 'bear', '3d', 'yogi']","['Dan Aykroyd', 'Justin Timberlake', 'Anna Faris', 'Tom Cavanagh', 'Christine Taylor']",Eric Brevig,5.2,220,11.187696,2010,80000000,201584141,Happy,80.0
9023,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.","WesternAnimationAdventureComedyFamily humanbeingfreedommustangrivalrywildlifeanimationcavalryindianwareyebrowwildhorse MattDamonJamesCromwellDanielStudiChopperBernetJeffLeBeau KellyAsbury As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.","['Western', 'Animation', 'Adventure', 'Comedy', 'Family']","['human being', 'freedom', 'mustang', 'rivalry', 'wildlife', 'animation', 'cavalry', 'indian war', 'eyebrow', 'wild horse']","['Matt Damon', 'James Cromwell', 'Daniel Studi', 'Chopper Bernet', 'Jeff LeBeau']",Kelly Asbury,7.4,831,41.670544,2002,80000000,122563539,Happy,83.0
38317,Zookeeper,"A comedy about a zookeeper who might be great with animals, but he doesn't know anything about the birds and the bees. The man can't find love, so he decides to quit his job at the zoo, but his animal friends try to stop him and teach him that Mother Nature knows best when it comes to love.","ComedyRomanceFamily talkinganimalscientistgermanaccentostrichmonkeybullfrogcardealershipduringcreditsstinger KevinJamesRosarioDawsonSylvesterStalloneNickNolteJonFavreau FrankCoraci A comedy about a zookeeper who might be great with animals, but he doesn't know anything about the birds and the bees. The man can't find love, so he decides to quit his job at the zoo, but his animal friends try to stop him and teach him that Mother Nature knows best when it comes to love.","['Comedy', 'Romance', 'Family']","['talking animal', 'scientist', 'german accent', 'ostrich', 'monkey', 'bullfrog', 'car dealership', 'duringcreditsstinger']","['Kevin James', 'Rosario Dawson', 'Sylvester Stallone', 'Nick Nolte', 'Jon Favreau']",Frank Coraci,5.3,498,27.46264,2011,80000000,169852759,Happy,102.0
2157,Lost in Space,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.","AdventureFamilyScienceFiction timetravelsabotagedeepspaceexplorer GaryOldmanWilliamHurtMattLeBlancMimiRogersHeatherGraham StephenHopkins The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.","['Adventure', 'Family', 'Science Fiction']","['time travel', 'sabotage', 'deep space explorer']","['Gary Oldman', 'William Hurt', 'Matt LeBlanc', 'Mimi Rogers', 'Heather Graham']",Stephen Hopkins,5.0,388,17.455024,1998,80000000,136159423,Epic,130.0
14462,The Manchurian Candidate,"When his army unit was ambushed during the first Gulf War, Sergeant Raymond Shaw saved his fellow soldiers just as his commanding officer, then-Captain Ben Marco, was knocked unconscious. Brokering the incident for political capital, Shaw eventually becomes a vice-presidential nominee, while Marco is haunted by dreams of what happened -- or didn't happen -- in Kuwait. As Marco (now a Major) investigates, the story begins to unravel, to the point where he questions if it happened at all. Is it possible the entire unit was kidnapped and brainwashed to believe Shaw is a war hero as part of a plot to seize the White House? Some very powerful people at Manchurian Global corporation appear desperate to stop him from finding out.","DramaThrillerMystery senatorgulfwarcanoekuwaitconspiracywarherou.s.congressimplant DenzelWashingtonMerylStreepLievSchreiberJonVoightKimberlyElise JonathanDemme When his army unit was ambushed during the first Gulf War, Sergeant Raymond Shaw saved his fellow soldiers just as his commanding officer, then-Captain Ben Marco, was knocked unconscious. Brokering the incident for political capital, Shaw eventually becomes a vice-presidential nominee, while Marco is haunted by dreams of what happened -- or didn't happen -- in Kuwait. As Marco (now a Major) investigates, the story begins to unravel, to the point where he questions if it happened at all. Is it possible the entire unit was kidnapped and brainwashed to believe Shaw is a war hero as part of a plot to seize the White House? Some very powerful people at Manchurian Global corporation appear desperate to stop him from finding out.","['Drama', 'Thriller', 'Mystery']","['senator', 'gulf war', 'canoe', 'kuwait', 'conspiracy', 'war hero', 'u.s. congress', 'implant']","['Denzel Washington', 'Meryl Streep', 'Liev Schreiber', 'Jon Voight', 'Kimberly Elise']",Jonathan Demme,6.2,393,21.394281,2004,80000000,96105964,Emotional,129.0
161795,Déjà Vu,"L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.","RomanceDrama loveamericanpinstrangerruby StephenDillaneVictoriaFoytVanessaRedgraveMichaelBrandonGlynisBarber HenryJaglom L.A. shop owner Dana and Englishman Sean meet and fall in love at first sight, but Sean is married and Dana is to marry her business partner Alex.","['Romance', 'Drama']","['love', 'american', 'pin', 'stranger', 'ruby']","['Stephen Dillane', 'Victoria Foyt', 'Vanessa Redgrave', 'Michael Brandon', 'Glynis Barber']",Henry Jaglom,8.0,1,0.605645,1998,0,0,Happy,117.0
159824,Hotel Transylvania 2,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.","AnimationComedyFamily transylvaniahotelwitchtechnologymagicmummydraculaskeletononlychildbackpacker AdamSandlerAndySambergSelenaGomezKevinJamesSteveBuscemi GenndyTartakovsky When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.","['Animation', 'Comedy', 'Family']","['transylvania', 'hotel', 'witch', 'technology', 'magic', 'mummy', 'dracula', 'skeleton', 'only child', 'backpacker', 'marriage', 'frankenstein', 'wolfman', 'zombie', 'moving out', 'invisible man', 'new life']","['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James', 'Steve Buscemi']",Genndy Tartakovsky,6.7,1497,61.692197,2015,80000000,473226958,Happy,89.0
49948,Fantasia 2000,"Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.","AnimationFamilyMusic orchestramusicalsegments SteveMartinItzhakPerlmanQuincyJonesBetteMidlerJamesEarlJones JamesAlgar Blending lively music and brilliant animation, this sequel to the original 'Fantasia' restores 'The Sorcerer's Apprentice' and adds seven new shorts.","['Animation', 'Family', 'Music']","['orchestra', 'musical segments']","['Steve Martin', 'Itzhak Perlman', 'Quincy Jones', 'Bette Midler', 'James Earl Jones']",James Algar,7.0,292,14.530946,1999,80000000,90874570,Happy,74.0
2135,The Time Machine,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.","ScienceFictionAdventureAction futuretimemachine GuyPearceMarkAddyPhyllidaLawSiennaGuilloryLauraKirk SimonWells Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.","['Science Fiction', 'Adventure', 'Action']","['future', 'time machine']","['Guy Pearce', 'Mark Addy', 'Phyllida Law', 'Sienna Guillory', 'Laura Kirk']",Simon Wells,5.8,631,25.978555,2002,80000000,123729176,Epic,96.0
9822,Mighty Joe Young,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.","ActionAdventureFamilyFantasy gorilladyinganddeath CharlizeTheronRadeSerbedzijaBillPaxtonReginaKingPeterFirth RonUnderwood As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.","['Action', 'Adventure', 'Family', 'Fantasy']","['gorilla', 'dying and death']","['Charlize Theron', 'Rade Serbedzija', 'Bill Paxton', 'Regina King', 'Peter Firth']",Ron Underwood,5.9,208,6.643778,1998,90000000,0,Epic,114.0
9705,Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.","ActionCrimeThriller femalenudityhackerterrorismviolenceex-conwirelosangelesinternationalairport(lax)misdirectionaftercreditsstinger JohnTravoltaHughJackmanHalleBerryDonCheadleSamShepard DominicSena Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.","['Action', 'Crime', 'Thriller']","['female nudity', 'hacker', 'terrorism', 'violence', 'ex-con', 'wire', 'los angeles international airport (lax)', 'misdirection', 'aftercreditsstinger']","['John Travolta', 'Hugh Jackman', 'Halle Berry', 'Don Cheadle', 'Sam Shepard']",Dominic Sena,6.1,932,36.788745,2001,102000000,147080413,Epic,99.0
1656,The Legend of Zorro,"Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.","ActionAdventure californiaspyfathersonrelationshipmexicoheromarriagecrisisswordfightdivorceamericancivilwar AntonioBanderasCatherineZeta-JonesAdriánAlonsoBaronaJulioOscarMechosoNickChinlund MartinCampbell Having spent the last 10 years fighting injustice and cruelty, Alejandro de la Vega is now facing his greatest challenge: his loving wife Elena has thrown him out of the house!  Elena has filed for divorce and found comfort in the arms of Count Armand, a dashing French aristocrat.  But Alejandro knows something she doesn't: Armand is the evil mastermind behind a terrorist plot to destroy the United States.  And so, with his marriage and the county's future at stake, it's up to Zorro to save two unions before it's too late.","['Action', 'Adventure']","['california', 'spy', 'father son relationship', 'mexico', 'hero', 'marriage crisis', 'sword fight', 'divorce', 'american civil war']","['Antonio Banderas', 'Catherine Zeta-Jones', 'Adrián Alonso Barona', 'Julio Oscar Mechoso', 'Nick Chinlund']",Martin Campbell,5.9,893,31.054334,2005,75000000,142400065,Epic,129.0
12159,What Dreams May Come,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.","DramaFantasyRomance paradisesoulunderworldheavenpaintinghellafterlifespiritism RobinWilliamsCubaGoodingJr.AnnabellaSciorraMaxvonSydowJessicaBrooksGrant VincentWard Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.","['Drama', 'Fantasy', 'Romance']","['paradise', 'soul', 'underworld', 'heaven', 'painting', 'hell', 'afterlife', 'spiritism']","['Robin Williams', 'Cuba Gooding Jr.', 'Annabella Sciorra', 'Max von Sydow', 'Jessica Brooks Grant']",Vincent Ward,6.8,577,21.891078,1998,85000000,71485043,Emotional,113.0
9678,Little Nicky,"After the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.","ComedyFantasyRomance fathersonrelationshipbrothersisterrelationshipmephistobulldogg AdamSandlerPatriciaArquetteHarveyKeitelRhysIfansTomListerJr. StevenBrill After the lord of darkness decides he will not cede his thrown to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell.","['Comedy', 'Fantasy', 'Romance']","['father son relationship', 'brother sister relationship', 'mephisto', 'bulldogg']","['Adam Sandler', 'Patricia Arquette', 'Harvey Keitel', 'Rhys Ifans', 'Tom Lister Jr.']",Steven Brill,5.2,438,18.335992,2000,85000000,0,Happy,90.0
4442,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.","AdventureFantasyActionComedyThriller brotherbrotherrelationshipliteratureaftercreditsstinger HeathLedgerMattDamonMackenzieCrookRogerAshton-GriffithsPeterStormare TerryGilliam Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.","['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']","['brother brother relationship', 'literature', 'aftercreditsstinger']","['Heath Ledger', 'Matt Damon', 'Mackenzie Crook', 'Roger Ashton-Griffiths', 'Peter Stormare']",Terry Gilliam,5.6,818,40.138009,2005,88000000,105316267,Epic,118.0
75,Mars Attacks!,"'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.","ComedyFantasyScienceFiction savingtheworldtotaldestructionwhitehousemarsusapresidentcataclysmlasergunambassadorcongresspest JackNicholsonGlennCloseAnnetteBeningPierceBrosnanDannyDeVito TimBurton 'We come in peace' is not what those green men from Mars mean when they invade our planet, armed with irresistible weapons and a cruel sense of humor.  This star studded cast must play victim to the alien’s fun and games in this comedy homage to science fiction films of the '50s and '60s.","['Comedy', 'Fantasy', 'Science Fiction']","['saving the world', 'total destruction', 'white house', 'mars', 'usa president', 'cataclysm', 'lasergun', 'ambassador', 'congress', 'pest', 'flying saucer']","['Jack Nicholson', 'Glenn Close', 'Annette Bening', 'Pierce Brosnan', 'Danny DeVito']",Tim Burton,6.1,1509,44.090535,1996,70000000,101371017,Happy,106.0
330770,Evolution,11-year-old Nicolas lives with his mother in a seaside housing estate. The only place that ever sees any activity is the hospital. It is there that all the boys from the village are forced to undergo strange medical trials that attempt to disrupt the phases of evolution.,MysteryDramaHorror nurseseabeachboypregnantbloodwomandirector MaxBrebantRoxaneDuranJulie-MarieParmentierMathieuGoldfeldNissimRenard LucileHadzihalilovic 11-year-old Nicolas lives with his mother in a seaside housing estate. The only place that ever sees any activity is the hospital. It is there that all the boys from the village are forced to undergo strange medical trials that attempt to disrupt the phases of evolution.,"['Mystery', 'Drama', 'Horror']","['nurse', 'sea', 'beach', 'boy', 'pregnant', 'blood', 'woman director']","['Max Brebant', 'Roxane Duran', 'Julie-Marie Parmentier', 'Mathieu Goldfeld', 'Nissim Renard']",Lucile Hadzihalilovic,6.4,47,3.300061,2015,0,0,Dark,81.0
9433,The Edge,"The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.","ActionAdventureDrama photographergrizzlybearwildernessairplanesupermodelemergencylandingsuspensesurvivalbearanimalhorror AlecBaldwinAnthonyHopkinsElleMacphersonHaroldPerrineauL.Q.Jones LeeTamahori The plane carrying wealthy Charles Morse crashes down in the Alaskan wilderness. Together with the two other passengers, photographer Robert and assistant Stephen, Charles devises a plan to help them reach civilization. However, his biggest obstacle might not be the elements, or even the Kodiak bear stalking them -- it could be Robert, whom Charles suspects is having an affair with his wife and would not mind seeing him dead.","['Action', 'Adventure', 'Drama']","['photographer', 'grizzly bear', 'wilderness', 'airplane', 'supermodel', 'emergency landing', 'suspense', 'survival', 'bear', 'animal horror']","['Alec Baldwin', 'Anthony Hopkins', 'Elle Macpherson', 'Harold Perrineau', 'L.Q. Jones']",Lee Tamahori,6.7,349,20.632673,1997,0,43312294,Epic,117.0
19959,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.","ActionScienceFictionThriller clonedystopia BruceWillisRadhaMitchellRosamundPikeJamesCromwellVingRhames JonathanMostow Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.","['Action', 'Science Fiction', 'Thriller']","['clone', 'dystopia']","['Bruce Willis', 'Radha Mitchell', 'Rosamund Pike', 'James Cromwell', 'Ving Rhames']",Jonathan Mostow,5.9,1195,36.664991,2009,80000000,122444772,Epic,89.0
11973,Thirteen Days,"Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors.","DramaThriller usapresidentatomicbombjohnf.kennedykubakrisethreat KevinCostnerBruceGreenwoodStevenCulpDylanBakerShawnDriscoll RogerDonaldson Dramatisation of the Cuban Missile Crisis, the nuclear standoff with the USSR sparked by the discovery by the Americans of missle bases established on the Soviet allied island of Cuba. Shown from the perspective of the US President, John F Kennedy, his staff and advisors.","['Drama', 'Thriller']","['usa president', 'atomic bomb', 'john f. kennedy', 'kubakrise', 'threat']","['Kevin Costner', 'Bruce Greenwood', 'Steven Culp', 'Dylan Baker', 'Shawn Driscoll']",Roger Donaldson,6.9,189,18.26121,2000,80000000,34566746,Emotional,145.0
11228,Daylight,A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,ActionAdventureThriller taxinewjerseyhelicopterriverherotaxidriverraceagainsttimeguardsurvivaldisaster SylvesterStalloneAmyBrennemanViggoMortensenDanHedayaJayO.Sanders RobCohen A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.,"['Action', 'Adventure', 'Thriller']","['taxi', 'new jersey', 'helicopter', 'river', 'hero', 'taxi driver', 'race against time', 'guard', 'survival', 'disaster', 'new york city', 'explosion', 'power outage', 'dog', 'trapped', 'flood', 'tunnel', 'christmas', 'trapped underground', 'action hero']","['Sylvester Stallone', 'Amy Brenneman', 'Viggo Mortensen', 'Dan Hedaya', 'Jay O. Sanders']",Rob Cohen,5.8,378,16.681269,1996,80000000,159212469,Epic,115.0
77951,Walking With Dinosaurs,"Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.","AnimationFamilyAdventure dinosaur3d CharlieRoweJustinLongKarlUrbanAngourieRiceJohnLeguizamo BarryCook Walking with Dinosaurs 3D is a film depicting life-like 3D dinosaur characters set in photo-real landscapes that transports audiences to the prehistoric world as it existed 70 million years ago. The film is based on the 1999 documentary television miniseries Walking with Dinosaurs, produced by the BBC. Walking with Dinosaurs 3D is being produced by Evergreen Studios, the company that produced Happy Feet, and it is was released on October 11, 2013.","['Animation', 'Family', 'Adventure']","['dinosaur', '3d']","['Charlie Rowe', 'Justin Long', 'Karl Urban', 'Angourie Rice', 'John Leguizamo']",Barry Cook,5.2,133,10.088006,2013,80000000,126546518,Happy,87.0
5491,Battlefield Earth,"In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.","ActionScienceFictionWar basedonnovelpost-apocalypticdystopiaminingfighterjetalieninvasionscientologycavemenbureaucratcityruin JohnTravoltaBarryPepperForestWhitakerKimCoatesSabineKarsenti RogerChristian In the year 3000, man is no match for the Psychlos, a greedy, manipulative race of aliens on a quest for ultimate profit. Led by the powerful Terl, the Psychlos are stripping Earth clean of its natural resources, using the broken remnants of humanity as slaves. What is left of the human race has descended into a near primitive state. After being captured, it is up to Tyler to save mankind.","['Action', 'Science Fiction', 'War']","['based on novel', 'post-apocalyptic', 'dystopia', 'mining', 'fighter jet', 'alien invasion', 'scientology', 'cavemen', 'bureaucrat', 'city ruin']","['John Travolta', 'Barry Pepper', 'Forest Whitaker', 'Kim Coates', 'Sabine Karsenti']",Roger Christian,3.0,255,7.89147,2000,44000000,21400000,Epic,118.0
